securityTitle,issuerCik,issuerName,issuerTradingSymbol,issuerForeignTradingSymbol,rptOwnerCik,rptOwnerName,rptOwnerNonUSAddressFlag,rptOwnerStreet1,rptOwnerStreet2,rptOwnerCity,rptOwnerState,rptOwnerZipCode,rptOwnerStateDescription,isDirector,isOfficer,isTenPercentOwner,isOther,transactionDate,transactionFormType,transactionCode,equitySwapInvolved,transactionShares,transactionPricePerShare,transactionAcquiredDisposedCode,sharesOwnedFollowingTransaction,directOrIndirectOwnership,natureOfOwnership,officerTitle,footnoteId,otherText
,0001921865,ASP Isotopes Inc.,ASPI,,0001888265,Moore Duncan,false,C/O ASP ISOTOPES INC.,"2200 ROSS AVENUE, SUITE 4575E",DALLAS,TX,75201,,true,false,false,false,,,,,,,,,,,,,
Common Stock,0001921865,ASP Isotopes Inc.,ASPI,,0001888265,Moore Duncan,false,C/O ASP ISOTOPES INC.,"2200 ROSS AVENUE, SUITE 4575E",DALLAS,TX,75201,,true,false,false,false,,,,,,,,,,,,,
,0001921865,ASP Isotopes Inc.,ASPI,,0001888265,Moore Duncan,false,C/O ASP ISOTOPES INC.,"2200 ROSS AVENUE, SUITE 4575E",DALLAS,TX,75201,,true,false,false,false,2026-04-16-05:00,,,,,,,,,,,,
,0001921865,ASP Isotopes Inc.,ASPI,,0001888265,Moore Duncan,false,C/O ASP ISOTOPES INC.,"2200 ROSS AVENUE, SUITE 4575E",DALLAS,TX,75201,,true,false,false,false,,4,,,,,,,,,,,
,0001921865,ASP Isotopes Inc.,ASPI,,0001888265,Moore Duncan,false,C/O ASP ISOTOPES INC.,"2200 ROSS AVENUE, SUITE 4575E",DALLAS,TX,75201,,true,false,false,false,,,S,,,,,,,,,,
,0001921865,ASP Isotopes Inc.,ASPI,,0001888265,Moore Duncan,false,C/O ASP ISOTOPES INC.,"2200 ROSS AVENUE, SUITE 4575E",DALLAS,TX,75201,,true,false,false,false,,,,false,,,,,,,,,
,0001921865,ASP Isotopes Inc.,ASPI,,0001888265,Moore Duncan,false,C/O ASP ISOTOPES INC.,"2200 ROSS AVENUE, SUITE 4575E",DALLAS,TX,75201,,true,false,false,false,,,,,,,,,,,,,
,0001921865,ASP Isotopes Inc.,ASPI,,0001888265,Moore Duncan,false,C/O ASP ISOTOPES INC.,"2200 ROSS AVENUE, SUITE 4575E",DALLAS,TX,75201,,true,false,false,false,,,,,11642,,,,,,,,
,0001921865,ASP Isotopes Inc.,ASPI,,0001888265,Moore Duncan,false,C/O ASP ISOTOPES INC.,"2200 ROSS AVENUE, SUITE 4575E",DALLAS,TX,75201,,true,false,false,false,,,,,,5.205,,,,,,,
,0001921865,ASP Isotopes Inc.,ASPI,,0001888265,Moore Duncan,false,C/O ASP ISOTOPES INC.,"2200 ROSS AVENUE, SUITE 4575E",DALLAS,TX,75201,,true,false,false,false,,,,,,,D,,,,,,
,0001921865,ASP Isotopes Inc.,ASPI,,0001888265,Moore Duncan,false,C/O ASP ISOTOPES INC.,"2200 ROSS AVENUE, SUITE 4575E",DALLAS,TX,75201,,true,false,false,false,,,,,,,,1044928,,,,,
,0001921865,ASP Isotopes Inc.,ASPI,,0001888265,Moore Duncan,false,C/O ASP ISOTOPES INC.,"2200 ROSS AVENUE, SUITE 4575E",DALLAS,TX,75201,,true,false,false,false,,,,,,,,,D,,,,
,0001921865,ASP Isotopes Inc.,ASPI,,0001888265,Moore Duncan,false,C/O ASP ISOTOPES INC.,"2200 ROSS AVENUE, SUITE 4575E",DALLAS,TX,75201,,true,false,false,false,,,,,,,,,,,,,
